Tag,VR,Keyword
"(0014,5116)",DS,WedgeInContactLength
"(0014,5117)",DS,WedgeFrontGap
"(0014,5118)",DS,WedgeTotalHeight
"(0014,5119)",DS,WedgeFrontHeight
"(0014,511A)",DS,WedgeRearHeight
"(0014,511B)",DS,WedgeTotalWidth
"(0014,511C)",DS,WedgeInContactWidth
"(0014,511D)",DS,WedgeChamferHeight
"(0014,511E)",CS,WedgeCurve
"(0014,511F)",DS,RadiusAlongWedge
"(0016,0001)",DS,WhitePoint
"(0016,0002)",DS,PrimaryChromaticities
"(0016,0003)",UT,BatteryLevel
"(0016,0004)",DS,ExposureTimeInSeconds
"(0016,0005)",DS,FNumber
"(0016,0006)",IS,OECFRows
"(0016,0007)",IS,OECFColumns
"(0016,0008)",UC,OECFColumnNames
"(0016,0009)",DS,OECFValues
"(0016,000A)",IS,SpatialFrequencyResponseRows
"(0016,000B)",IS,SpatialFrequencyResponseColumns
"(0016,000C)",UC,SpatialFrequencyResponseColumnNames
"(0016,000D)",DS,SpatialFrequencyResponseValues
"(0016,000E)",IS,ColorFilterArrayPatternRows
"(0016,000F)",IS,ColorFilterArrayPatternColumns
"(0016,0010)",DS,ColorFilterArrayPatternValues
"(0016,0011)",US,FlashFiringStatus
"(0016,0012)",US,FlashReturnStatus
"(0016,0013)",US,FlashMode
"(0016,0014)",US,FlashFunctionPresent
"(0016,0015)",US,FlashRedEyeMode
"(0016,0016)",US,ExposureProgram
"(0016,0017)",UT,SpectralSensitivity
"(0016,0018)",IS,PhotographicSensitivity
"(0016,0019)",IS,SelfTimerMode
"(0016,001A)",US,SensitivityType
"(0016,001B)",IS,StandardOutputSensitivity
"(0016,001C)",IS,RecommendedExposureIndex
"(0016,001D)",IS,ISOSpeed
"(0016,001E)",IS,ISOSpeedLatitudeyyy
"(0016,001F)",IS,ISOSpeedLatitudezzz
"(0016,0020)",UT,EXIFVersion
"(0016,0021)",DS,ShutterSpeedValue
"(0016,0022)",DS,ApertureValue
"(0016,0023)",DS,BrightnessValue
"(0016,0024)",DS,ExposureBiasValue
"(0016,0025)",DS,MaxApertureValue
"(0016,0026)",DS,SubjectDistance
"(0016,0027)",US,MeteringMode
"(0016,0028)",US,LightSource
"(0016,0029)",DS,FocalLength
"(0016,002A)",IS,SubjectArea
"(0016,002B)",OB,MakerNote
"(0016,0030)",DS,Temperature
"(0016,0031)",DS,Humidity
"(0016,0032)",DS,Pressure
"(0016,0033)",DS,WaterDepth
"(0016,0034)",DS,Acceleration
"(0016,0035)",DS,CameraElevationAngle
"(0016,0036)",DS,FlashEnergy
"(0016,0037)",IS,SubjectLocation
"(0016,0038)",DS,PhotographicExposureIndex
"(0016,0039)",US,SensingMethod
"(0016,003A)",US,FileSource
"(0016,003B)",US,SceneType
"(0016,0041)",US,CustomRendered
"(0016,0042)",US,ExposureMode
"(0016,0043)",US,WhiteBalance
"(0016,0044)",DS,DigitalZoomRatio
"(0016,0045)",IS,FocalLengthIn35mmFilm
"(0016,0046)",US,SceneCaptureType
"(0016,0047)",US,GainControl
"(0016,0048)",US,Contrast
"(0016,0049)",US,Saturation
"(0016,004A)",US,Sharpness
"(0016,004B)",OB,DeviceSettingDescription
"(0016,004C)",US,SubjectDistanceRange
"(0016,004D)",UT,CameraOwnerName
"(0016,004E)",DS,LensSpecification
"(0016,004F)",UT,LensMake
"(0016,0050)",UT,LensModel
"(0016,0051)",UT,LensSerialNumber
"(0016,0061)",CS,InteroperabilityIndex
"(0016,0062)",OB,InteroperabilityVersion
"(0016,0070)",OB,GPSVersionID
"(0016,0071)",CS,GPSLatitudeRef
"(0016,0072)",DS,GPSLatitude
"(0016,0073)",CS,GPSLongitudeRef
"(0016,0074)",DS,GPSLongitude
"(0016,0075)",US,GPSAltitudeRef
"(0016,0076)",DS,GPSAltitude
"(0016,0077)",DT,GPSTimeStamp
"(0016,0078)",UT,GPSSatellites
"(0016,0079)",CS,GPSStatus
"(0016,007A)",CS,GPSMeasureMode
"(0016,007B)",DS,GPSDOP
"(0016,007C)",CS,GPSSpeedRef
"(0016,007D)",DS,GPSSpeed
"(0016,007E)",CS,GPSTrackRef
"(0016,007F)",DS,GPSTrack
"(0016,0080)",CS,GPSImgDirectionRef
"(0016,0081)",DS,GPSImgDirection
"(0016,0082)",UT,GPSMapDatum
"(0016,0083)",CS,GPSDestLatitudeRef
"(0016,0084)",DS,GPSDestLatitude
"(0016,0085)",CS,GPSDestLongitudeRef
"(0016,0086)",DS,GPSDestLongitude
"(0016,0087)",CS,GPSDestBearingRef
"(0016,0088)",DS,GPSDestBearing
"(0016,0089)",CS,GPSDestDistanceRef
"(0016,008A)",DS,GPSDestDistance
"(0016,008B)",OB,GPSProcessingMethod
"(0016,008C)",OB,GPSAreaInformation
"(0016,008D)",DT,GPSDateStamp
"(0016,008E)",IS,GPSDifferential
"(0018,0010)",LO,ContrastBolusAgent
"(0018,0012)",SQ,ContrastBolusAgentSequence
"(0018,0013)",FL,ContrastBolusT1Relaxivity
"(0018,0014)",SQ,ContrastBolusAdministrationRouteSequence
"(0018,0015)",CS,BodyPartExamined
"(0018,0020)",CS,ScanningSequence
"(0018,0021)",CS,SequenceVariant
"(0018,0022)",CS,ScanOptions
"(0018,0023)",CS,MRAcquisitionType
"(0018,0024)",SH,SequenceName
"(0018,0025)",CS,AngioFlag
"(0018,0026)",SQ,InterventionDrugInformationSequence
"(0018,0027)",TM,InterventionDrugStopTime
"(0018,0028)",DS,InterventionDrugDose
"(0018,0029)",SQ,InterventionDrugCodeSequence
"(0018,002A)",SQ,AdditionalDrugSequence
"(0018,0030)",LO,Radionuclide
"(0018,0031)",LO,Radiopharmaceutical
"(0018,0032)",DS,EnergyWindowCenterline
"(0018,0033)",DS,EnergyWindowTotalWidth
"(0018,0034)",LO,InterventionDrugName
"(0018,0035)",TM,InterventionDrugStartTime
"(0018,0036)",SQ,InterventionSequence
"(0018,0037)",CS,TherapyType
"(0018,0038)",CS,InterventionStatus
"(0018,0039)",CS,TherapyDescription
"(0018,003A)",ST,InterventionDescription
"(0018,0040)",IS,CineRate
"(0018,0042)",CS,InitialCineRunState
"(0018,0050)",DS,SliceThickness
"(0018,0060)",DS,KVP
"(0018,0061)",DS,
"(0018,0070)",IS,CountsAccumulated
"(0018,0071)",CS,AcquisitionTerminationCondition
"(0018,0072)",DS,EffectiveDuration
"(0018,0073)",CS,AcquisitionStartCondition
"(0018,0074)",IS,AcquisitionStartConditionData
"(0018,0075)",IS,AcquisitionTerminationConditionData
"(0018,0080)",DS,RepetitionTime
"(0018,0081)",DS,EchoTime
"(0018,0082)",DS,InversionTime
"(0018,0083)",DS,NumberOfAverages
"(0018,0084)",DS,ImagingFrequency
"(0018,0085)",SH,ImagedNucleus
"(0018,0086)",IS,EchoNumbers
"(0018,0087)",DS,MagneticFieldStrength
"(0018,0088)",DS,SpacingBetweenSlices
"(0018,0089)",IS,NumberOfPhaseEncodingSteps
"(0018,0090)",DS,DataCollectionDiameter
"(0018,0091)",IS,EchoTrainLength
"(0018,0093)",DS,PercentSampling
"(0018,0094)",DS,PercentPhaseFieldOfView
"(0018,0095)",DS,PixelBandwidth
"(0018,1000)",LO,DeviceSerialNumber
"(0018,1002)",UI,DeviceUID
"(0018,1003)",LO,DeviceID
"(0018,1004)",LO,PlateID
"(0018,1005)",LO,GeneratorID
"(0018,1006)",LO,GridID
"(0018,1007)",LO,CassetteID
"(0018,1008)",LO,GantryID
"(0018,1009)",UT,UniqueDeviceIdentifier
"(0018,100A)",SQ,UDISequence
"(0018,100B)",UI,ManufacturerDeviceClassUID
"(0018,1010)",LO,SecondaryCaptureDeviceID
"(0018,1011)",LO,HardcopyCreationDeviceID
"(0018,1012)",DA,DateOfSecondaryCapture
"(0018,1014)",TM,TimeOfSecondaryCapture
"(0018,1016)",LO,SecondaryCaptureDeviceManufacturer
"(0018,1017)",LO,HardcopyDeviceManufacturer
"(0018,1018)",LO,SecondaryCaptureDeviceManufacturerModelName
"(0018,1019)",LO,SecondaryCaptureDeviceSoftwareVersions
"(0018,101A)",LO,HardcopyDeviceSoftwareVersion
"(0018,101B)",LO,HardcopyDeviceManufacturerModelName
"(0018,1020)",LO,SoftwareVersions
"(0018,1022)",SH,VideoImageFormatAcquired
"(0018,1023)",LO,DigitalImageFormatAcquired
"(0018,1030)",LO,ProtocolName
"(0018,1040)",LO,ContrastBolusRoute
"(0018,1041)",DS,ContrastBolusVolume
"(0018,1042)",TM,ContrastBolusStartTime
"(0018,1043)",TM,ContrastBolusStopTime
"(0018,1044)",DS,ContrastBolusTotalDose
"(0018,1045)",IS,SyringeCounts
"(0018,1046)",DS,ContrastFlowRate
"(0018,1047)",DS,ContrastFlowDuration
"(0018,1048)",CS,ContrastBolusIngredient
"(0018,1049)",DS,ContrastBolusIngredientConcentration
"(0018,1050)",DS,SpatialResolution
"(0018,1060)",DS,TriggerTime
"(0018,1061)",LO,TriggerSourceOrType
"(0018,1062)",IS,NominalInterval
"(0018,1063)",DS,FrameTime
"(0018,1064)",LO,CardiacFramingType
"(0018,1065)",DS,FrameTimeVector
"(0018,1066)",DS,FrameDelay
"(0018,1067)",DS,ImageTriggerDelay
"(0018,1068)",DS,MultiplexGroupTimeOffset
"(0018,1069)",DS,TriggerTimeOffset
"(0018,106A)",CS,SynchronizationTrigger
"(0018,106C)",US,SynchronizationChannel
"(0018,106E)",UL,TriggerSamplePosition
"(0018,1070)",LO,RadiopharmaceuticalRoute
"(0018,1071)",DS,RadiopharmaceuticalVolume
"(0018,1072)",TM,RadiopharmaceuticalStartTime
"(0018,1073)",TM,RadiopharmaceuticalStopTime
"(0018,1074)",DS,RadionuclideTotalDose
"(0018,1075)",DS,RadionuclideHalfLife
"(0018,1076)",DS,RadionuclidePositronFraction
"(0018,1077)",DS,RadiopharmaceuticalSpecificActivity
"(0018,1078)",DT,RadiopharmaceuticalStartDateTime
"(0018,1079)",DT,RadiopharmaceuticalStopDateTime
"(0018,1080)",CS,BeatRejectionFlag
"(0018,1081)",IS,LowRRValue
"(0018,1082)",IS,HighRRValue
"(0018,1083)",IS,IntervalsAcquired
"(0018,1084)",IS,IntervalsRejected
"(0018,1085)",LO,PVCRejection
"(0018,1086)",IS,SkipBeats
"(0018,1088)",IS,HeartRate
"(0018,1090)",IS,CardiacNumberOfImages
"(0018,1094)",IS,TriggerWindow
"(0018,1100)",DS,ReconstructionDiameter
"(0018,1110)",DS,DistanceSourceToDetector
"(0018,1111)",DS,DistanceSourceToPatient
"(0018,1114)",DS,EstimatedRadiographicMagnificationFactor
"(0018,1120)",DS,GantryDetectorTilt
"(0018,1121)",DS,GantryDetectorSlew
"(0018,1130)",DS,TableHeight
"(0018,1131)",DS,TableTraverse
"(0018,1134)",CS,TableMotion
"(0018,1135)",DS,TableVerticalIncrement
"(0018,1136)",DS,TableLateralIncrement
"(0018,1137)",DS,TableLongitudinalIncrement
"(0018,1138)",DS,TableAngle
"(0018,113A)",CS,TableType
"(0018,1140)",CS,RotationDirection
"(0018,1141)",DS,AngularPosition
"(0018,1142)",DS,RadialPosition
"(0018,1143)",DS,ScanArc
"(0018,1144)",DS,AngularStep
"(0018,1145)",DS,CenterOfRotationOffset
"(0018,1146)",DS,RotationOffset
"(0018,1147)",CS,FieldOfViewShape
"(0018,1149)",IS,FieldOfViewDimensions
"(0018,1150)",IS,ExposureTime
"(0018,1151)",IS,XRayTubeCurrent
"(0018,1152)",IS,Exposure
"(0018,1153)",IS,ExposureInuAs
"(0018,1154)",DS,AveragePulseWidth
"(0018,1155)",CS,RadiationSetting
"(0018,1156)",CS,RectificationType
"(0018,115A)",CS,RadiationMode
"(0018,115E)",DS,ImageAndFluoroscopyAreaDoseProduct
"(0018,1160)",SH,FilterType
"(0018,1161)",LO,TypeOfFilters
"(0018,1162)",DS,IntensifierSize
"(0018,1164)",DS,ImagerPixelSpacing
"(0018,1166)",CS,Grid
"(0018,1170)",IS,GeneratorPower
"(0018,1180)",SH,CollimatorGridName
"(0018,1181)",CS,CollimatorType
"(0018,1182)",IS,FocalDistance
"(0018,1183)",DS,XFocusCenter
"(0018,1184)",DS,YFocusCenter
"(0018,1190)",DS,FocalSpots
"(0018,1191)",CS,AnodeTargetMaterial
"(0018,11A0)",DS,BodyPartThickness
"(0018,11A2)",DS,CompressionForce
"(0018,11A3)",DS,CompressionPressure
"(0018,11A4)",LO,PaddleDescription
"(0018,11A5)",DS,CompressionContactArea
"(0018,1200)",DA,DateOfLastCalibration
"(0018,1201)",TM,TimeOfLastCalibration
"(0018,1202)",DT,DateTimeOfLastCalibration
"(0018,1210)",SH,ConvolutionKernel
"(0018,1240)",IS,UpperLowerPixelValues
"(0018,1242)",IS,ActualFrameDuration
"(0018,1243)",IS,CountRate
"(0018,1244)",US,PreferredPlaybackSequencing
"(0018,1250)",SH,ReceiveCoilName
"(0018,1251)",SH,TransmitCoilName
"(0018,1260)",SH,PlateType
"(0018,1261)",LO,PhosphorType
"(0018,1271)",FD,WaterEquivalentDiameter
"(0018,1272)",SQ,WaterEquivalentDiameterCalculationMethodCodeSequence
"(0018,1300)",DS,ScanVelocity
"(0018,1301)",CS,WholeBodyTechnique
"(0018,1302)",IS,ScanLength
"(0018,1310)",US,AcquisitionMatrix
"(0018,1312)",CS,InPlanePhaseEncodingDirection
"(0018,1314)",DS,FlipAngle
"(0018,1315)",CS,VariableFlipAngleFlag
"(0018,1316)",DS,SAR
"(0018,1318)",DS,dBdt
"(0018,1320)",FL,B1rms
"(0018,1400)",LO,AcquisitionDeviceProcessingDescription
"(0018,1401)",LO,AcquisitionDeviceProcessingCode
"(0018,1402)",CS,CassetteOrientation
"(0018,1403)",CS,CassetteSize
"(0018,1404)",US,ExposuresOnPlate
"(0018,1405)",IS,RelativeXRayExposure
"(0018,1411)",DS,ExposureIndex
"(0018,1412)",DS,TargetExposureIndex
"(0018,1413)",DS,DeviationIndex
"(0018,1450)",DS,ColumnAngulation
"(0018,1460)",DS,TomoLayerHeight
"(0018,1470)",DS,TomoAngle
"(0018,1480)",DS,TomoTime
"(0018,1490)",CS,TomoType
"(0018,1491)",CS,TomoClass
"(0018,1495)",IS,NumberOfTomosynthesisSourceImages
"(0018,1500)",CS,PositionerMotion
"(0018,1508)",CS,PositionerType
"(0018,1510)",DS,PositionerPrimaryAngle
"(0018,1511)",DS,PositionerSecondaryAngle
"(0018,1520)",DS,PositionerPrimaryAngleIncrement
"(0018,1521)",DS,PositionerSecondaryAngleIncrement
"(0018,1530)",DS,DetectorPrimaryAngle
"(0018,1531)",DS,DetectorSecondaryAngle
"(0018,1600)",CS,ShutterShape
"(0018,1602)",IS,ShutterLeftVerticalEdge
"(0018,1604)",IS,ShutterRightVerticalEdge
"(0018,1606)",IS,ShutterUpperHorizontalEdge
"(0018,1608)",IS,ShutterLowerHorizontalEdge
"(0018,1610)",IS,CenterOfCircularShutter
"(0018,1612)",IS,RadiusOfCircularShutter
"(0018,1620)",IS,VerticesOfThePolygonalShutter
"(0018,1622)",US,ShutterPresentationValue
"(0018,1623)",US,ShutterOverlayGroup
"(0018,1624)",US,ShutterPresentationColorCIELabValue
"(0018,1630)",CS,OutlineShapeType
"(0018,1631)",FD,OutlineLeftVerticalEdge
"(0018,1632)",FD,OutlineRightVerticalEdge
"(0018,1633)",FD,OutlineUpperHorizontalEdge
"(0018,1634)",FD,OutlineLowerHorizontalEdge
"(0018,1635)",FD,CenterOfCircularOutline
"(0018,1636)",FD,DiameterOfCircularOutline
"(0018,1637)",UL,NumberOfPolygonalVertices
"(0018,1638)",OF,VerticesOfThePolygonalOutline
"(0018,1700)",CS,CollimatorShape
"(0018,1702)",IS,CollimatorLeftVerticalEdge
"(0018,1704)",IS,CollimatorRightVerticalEdge
"(0018,1706)",IS,CollimatorUpperHorizontalEdge
"(0018,1708)",IS,CollimatorLowerHorizontalEdge
"(0018,1710)",IS,CenterOfCircularCollimator
"(0018,1712)",IS,RadiusOfCircularCollimator
"(0018,1720)",IS,VerticesOfThePolygonalCollimator
"(0018,1800)",CS,AcquisitionTimeSynchronized
"(0018,1801)",SH,TimeSource
"(0018,1802)",CS,TimeDistributionProtocol
"(0018,1803)",LO,NTPSourceAddress
"(0018,2001)",IS,PageNumberVector
"(0018,2002)",SH,FrameLabelVector
"(0018,2003)",DS,FramePrimaryAngleVector
"(0018,2004)",DS,FrameSecondaryAngleVector
"(0018,2005)",DS,SliceLocationVector
"(0018,2006)",SH,DisplayWindowLabelVector
"(0018,2010)",DS,NominalScannedPixelSpacing
"(0018,2020)",CS,DigitizingDeviceTransportDirection
"(0018,2030)",DS,RotationOfScannedFilm
"(0018,2041)",SQ,BiopsyTargetSequence
"(0018,2042)",UI,TargetUID
"(0018,2043)",FL,LocalizingCursorPosition
"(0018,2044)",FL,CalculatedTargetPosition
"(0018,2045)",SH,TargetLabel
"(0018,2046)",FL,DisplayedZValue
"(0018,3100)",CS,IVUSAcquisition
"(0018,3101)",DS,IVUSPullbackRate
"(0018,3102)",DS,IVUSGatedRate
"(0018,3103)",IS,IVUSPullbackStartFrameNumber
"(0018,3104)",IS,IVUSPullbackStopFrameNumber
"(0018,3105)",IS,LesionNumber
"(0018,4000)",LT,AcquisitionComments
"(0018,5000)",SH,OutputPower
"(0018,5010)",LO,TransducerData
"(0018,5012)",DS,FocusDepth
"(0018,5020)",LO,ProcessingFunction
"(0018,5021)",LO,PostprocessingFunction
"(0018,5022)",DS,MechanicalIndex
"(0018,5024)",DS,BoneThermalIndex
"(0018,5026)",DS,CranialThermalIndex
"(0018,5027)",DS,SoftTissueThermalIndex
"(0018,5028)",DS,SoftTissueFocusThermalIndex
"(0018,5029)",DS,SoftTissueSurfaceThermalIndex
"(0018,5030)",DS,DynamicRange
"(0018,5040)",DS,TotalGain
"(0018,5050)",IS,DepthOfScanField
"(0018,5100)",CS,PatientPosition
"(0018,5101)",CS,ViewPosition
"(0018,5104)",SQ,ProjectionEponymousNameCodeSequence
"(0018,5210)",DS,ImageTransformationMatrix
"(0018,5212)",DS,ImageTranslationVector
"(0018,6000)",DS,Sensitivity
"(0018,6011)",SQ,SequenceOfUltrasoundRegions
"(0018,6012)",US,RegionSpatialFormat
"(0018,6014)",US,RegionDataType
"(0018,6016)",UL,RegionFlags
"(0018,6018)",UL,RegionLocationMinX0
"(0018,601A)",UL,RegionLocationMinY0
"(0018,601C)",UL,RegionLocationMaxX1
"(0018,601E)",UL,RegionLocationMaxY1
"(0018,6020)",SL,ReferencePixelX0
"(0018,6022)",SL,ReferencePixelY0
"(0018,6024)",US,PhysicalUnitsXDirection
"(0018,6026)",US,PhysicalUnitsYDirection
"(0018,6028)",FD,ReferencePixelPhysicalValueX
"(0018,602A)",FD,ReferencePixelPhysicalValueY
"(0018,602C)",FD,PhysicalDeltaX
"(0018,602E)",FD,PhysicalDeltaY
"(0018,6030)",UL,TransducerFrequency
"(0018,6031)",CS,TransducerType
"(0018,6032)",UL,PulseRepetitionFrequency
"(0018,6034)",FD,DopplerCorrectionAngle
"(0018,6036)",FD,SteeringAngle
"(0018,6038)",UL,DopplerSampleVolumeXPositionRetired
"(0018,6039)",SL,DopplerSampleVolumeXPosition
"(0018,603A)",UL,DopplerSampleVolumeYPositionRetired
"(0018,603B)",SL,DopplerSampleVolumeYPosition
"(0018,603C)",UL,TMLinePositionX0Retired
"(0018,603D)",SL,TMLinePositionX0
"(0018,603E)",UL,TMLinePositionY0Retired
"(0018,603F)",SL,TMLinePositionY0
"(0018,6040)",UL,TMLinePositionX1Retired
"(0018,6041)",SL,TMLinePositionX1
"(0018,6042)",UL,TMLinePositionY1Retired
"(0018,6043)",SL,TMLinePositionY1
"(0018,6044)",US,PixelComponentOrganization
"(0018,6046)",UL,PixelComponentMask
"(0018,6048)",UL,PixelComponentRangeStart
"(0018,604A)",UL,PixelComponentRangeStop
"(0018,604C)",US,PixelComponentPhysicalUnits
"(0018,604E)",US,PixelComponentDataType
"(0018,6050)",UL,NumberOfTableBreakPoints
"(0018,6052)",UL,TableOfXBreakPoints
"(0018,6054)",FD,TableOfYBreakPoints
"(0018,6056)",UL,NumberOfTableEntries
"(0018,6058)",UL,TableOfPixelValues
"(0018,605A)",FL,TableOfParameterValues
"(0018,6060)",FL,RWaveTimeVector
"(0018,7000)",CS,DetectorConditionsNominalFlag
"(0018,7001)",DS,DetectorTemperature
"(0018,7004)",CS,DetectorType
"(0018,7005)",CS,DetectorConfiguration
"(0018,7006)",LT,DetectorDescription
"(0018,7008)",LT,DetectorMode
"(0018,700A)",SH,DetectorID
"(0018,700C)",DA,DateOfLastDetectorCalibration
"(0018,700E)",TM,TimeOfLastDetectorCalibration
"(0018,7010)",IS,ExposuresOnDetectorSinceLastCalibration
"(0018,7011)",IS,ExposuresOnDetectorSinceManufactured
"(0018,7012)",DS,DetectorTimeSinceLastExposure
"(0018,7014)",DS,DetectorActiveTime
"(0018,7016)",DS,DetectorActivationOffsetFromExposure
"(0018,701A)",DS,DetectorBinning
"(0018,7020)",DS,DetectorElementPhysicalSize
"(0018,7022)",DS,DetectorElementSpacing
"(0018,7024)",CS,DetectorActiveShape
"(0018,7026)",DS,DetectorActiveDimensions
"(0018,7028)",DS,DetectorActiveOrigin
"(0018,702A)",LO,DetectorManufacturerName
"(0018,702B)",LO,DetectorManufacturerModelName
"(0018,7030)",DS,FieldOfViewOrigin
"(0018,7032)",DS,FieldOfViewRotation
"(0018,7034)",CS,FieldOfViewHorizontalFlip
"(0018,7036)",FL,PixelDataAreaOriginRelativeToFOV
"(0018,7038)",FL,PixelDataAreaRotationAngleRelativeToFOV
"(0018,7040)",LT,GridAbsorbingMaterial
"(0018,7041)",LT,GridSpacingMaterial
"(0018,7042)",DS,GridThickness
"(0018,7044)",DS,GridPitch
"(0018,7046)",IS,GridAspectRatio
"(0018,7048)",DS,GridPeriod
"(0018,704C)",DS,GridFocalDistance
"(0018,7050)",CS,FilterMaterial
"(0018,7052)",DS,FilterThicknessMinimum
"(0018,7054)",DS,FilterThicknessMaximum
"(0018,7056)",FL,FilterBeamPathLengthMinimum
"(0018,7058)",FL,FilterBeamPathLengthMaximum
"(0018,7060)",CS,ExposureControlMode
"(0018,7062)",LT,ExposureControlModeDescription
"(0018,7064)",CS,ExposureStatus
"(0018,7065)",DS,PhototimerSetting
"(0018,8150)",DS,ExposureTimeInuS
"(0018,8151)",DS,XRayTubeCurrentInuA
"(0018,9004)",CS,ContentQualification
"(0018,9005)",SH,PulseSequenceName
"(0018,9006)",SQ,MRImagingModifierSequence
"(0018,9008)",CS,EchoPulseSequence
"(0018,9009)",CS,InversionRecovery
"(0018,9010)",CS,FlowCompensation
"(0018,9011)",CS,MultipleSpinEcho
"(0018,9012)",CS,MultiPlanarExcitation
"(0018,9014)",CS,PhaseContrast
"(0018,9015)",CS,TimeOfFlightContrast
"(0018,9016)",CS,Spoiling
"(0018,9017)",CS,SteadyStatePulseSequence
"(0018,9018)",CS,EchoPlanarPulseSequence
"(0018,9019)",FD,TagAngleFirstAxis
"(0018,9020)",CS,MagnetizationTransfer
"(0018,9021)",CS,T2Preparation
"(0018,9022)",CS,BloodSignalNulling
"(0018,9024)",CS,SaturationRecovery
"(0018,9025)",CS,SpectrallySelectedSuppression
"(0018,9026)",CS,SpectrallySelectedExcitation
"(0018,9027)",CS,SpatialPresaturation
"(0018,9028)",CS,Tagging
"(0018,9029)",CS,OversamplingPhase
"(0018,9030)",FD,TagSpacingFirstDimension
"(0018,9032)",CS,GeometryOfKSpaceTraversal
"(0018,9033)",CS,SegmentedKSpaceTraversal
"(0018,9034)",CS,RectilinearPhaseEncodeReordering
"(0018,9035)",FD,TagThickness
"(0018,9036)",CS,PartialFourierDirection
"(0018,9037)",CS,CardiacSynchronizationTechnique
"(0018,9041)",LO,ReceiveCoilManufacturerName
"(0018,9042)",SQ,MRReceiveCoilSequence
"(0018,9043)",CS,ReceiveCoilType
"(0018,9044)",CS,QuadratureReceiveCoil
"(0018,9045)",SQ,MultiCoilDefinitionSequence
"(0018,9046)",LO,MultiCoilConfiguration
"(0018,9047)",SH,MultiCoilElementName
"(0018,9048)",CS,MultiCoilElementUsed
"(0018,9049)",SQ,MRTransmitCoilSequence
"(0018,9050)",LO,TransmitCoilManufacturerName
"(0018,9051)",CS,TransmitCoilType
"(0018,9052)",FD,SpectralWidth
"(0018,9053)",FD,ChemicalShiftReference
"(0018,9054)",CS,VolumeLocalizationTechnique
"(0018,9058)",US,MRAcquisitionFrequencyEncodingSteps
"(0018,9059)",CS,Decoupling
"(0018,9060)",CS,DecoupledNucleus
"(0018,9061)",FD,DecouplingFrequency
"(0018,9062)",CS,DecouplingMethod
"(0018,9063)",FD,DecouplingChemicalShiftReference
"(0018,9064)",CS,KSpaceFiltering
"(0018,9065)",CS,TimeDomainFiltering
"(0018,9066)",US,NumberOfZeroFills
"(0018,9067)",CS,BaselineCorrection
"(0018,9069)",FD,ParallelReductionFactorInPlane
"(0018,9070)",FD,CardiacRRIntervalSpecified
"(0018,9073)",FD,AcquisitionDuration
"(0018,9074)",DT,FrameAcquisitionDateTime
"(0018,9075)",CS,DiffusionDirectionality
"(0018,9076)",SQ,DiffusionGradientDirectionSequence
